STN_ID,Y,M,D,T,WD1,WS1,WS1-GST,WD2,WS2,WS2-GST,PA,TA,HM,TW,WH-MAX,WH-SIG,WH-AVE,WP,WO
22106,2015,5,24,21,179,3.1,3.2,,,,1007,16.9,86,16.8,0.4,0.3,,2.7,212
22106,2015,5,24,22,174,2.9,2.9,,,,1007.4,17,85,16.6,0.4,0.2,,7.1,17
22106,2015,5,24,23,182,3.4,3.6,,,,1007.3,17,85,16.5,0.3,0.2,0.1,7.1,37
22106,2015,5,25,0,187,3.4,3.8,,,,1007.1,16.8,86,16.6,0.3,0.2,0.1,7.1,29
22106,2015,5,25,1,207,1.2,1.3,,,,1006.9,16.5,90,16.4,0.2,0.2,0.1,7.1,25
22106,2015,5,25,2,168,3.8,4.1,,,,1006.8,16.1,91,16,0.2,0.1,0.1,7.1,33
22106,2015,5,25,3,181,4,4.5,,,,1006.9,16,92,15.9,0.3,0.2,0.1,7.1,13
22106,2015,5,25,4,173,5.1,5.4,,,,1006.9,15.9,94,15.4,0.3,0.2,0.1,7.1,17
22106,2015,5,25,5,180,6,6,,,,1007.3,15.8,95,15.2,0.3,0.2,0.1,6.4,6
22106,2015,5,25,6,184,4.3,5,,,,1007.6,15.5,96,15,0.3,0.2,0.1,7.1,19
22106,2015,5,25,7,187,4.5,4.9,,,,1007.9,15.6,96,14.8,0.3,0.2,0.1,6.4,13
22106,2015,5,25,8,205,5.4,6,,,,1008,15.9,95,14.8,0.4,0.2,0.2,3,111
22106,2015,5,25,9,199,3.8,3.9,,,,1008.1,15.7,95,14.7,0.4,0.3,0.2,2.8,279
22106,2015,5,25,10,202,4.3,5.1,,,,1008.2,15.8,95,15,0.4,0.3,0.2,2.8,247
22106,2015,5,25,11,205,4.7,5.2,,,,1008.3,16.1,95,15.5,0.4,0.3,0.2,3,102
22106,2015,5,25,12,196,5.8,6,,,,1008.3,16.4,93,16.1,0.4,0.2,0.2,2.8,280
22106,2015,5,25,13,181,4.9,5.1,,,,1008,16.8,92,16.2,0.3,0.2,0.2,2.9,121
22106,2015,5,25,14,174,5.2,5.7,,,,1007.6,17,91,16.4,0.4,0.2,0.2,2.8,280
22106,2015,5,25,15,167,4.8,5.2,,,,1007.5,17.2,90,16.8,0.4,0.2,0.1,3.6,110
22106,2015,5,25,16,167,4.6,5.2,,,,1007.3,17.5,88,16.9,0.3,0.2,0.2,2.1,342
22106,2015,5,25,17,165,3.9,4.4,,,,1007.2,17.4,90,17.2,0.3,0.2,0.1,2.1,154
22106,2015,5,25,18,166,4.7,4.9,,,,1007.2,17.6,89,16.9,0.3,0.2,0.1,2.8,141
22106,2015,5,25,19,115,2.2,2.5,,,,1007.6,17.1,91,16.4,0.3,0.2,0.1,2.1,180
22106,2015,5,25,20,147,2.6,2.8,,,,1008.1,16.9,92,16.3,0.3,0.2,0.1,2.8,262
22106,2015,5,25,21,167,4.6,4.7,,,,1008.3,17.3,89,16.7,0.3,0.2,0.1,5.8,25
22106,2015,5,25,22,168,4.8,5.2,,,,1008.5,17.4,88,16.2,0.3,0.2,0.1,2.8,288
22106,2015,5,25,23,176,2.8,3.6,,,,1008.9,17.2,89,15.9,0.3,0.2,0.1,2.7,281
22106,2015,5,26,0,155,1.9,2.1,,,,1009,17,90,16.9,0.2,0.2,0.1,2.6,290
22106,2015,5,26,1,204,4.9,5.7,,,,1008.7,17.1,92,17.2,0.3,,0.1,2,300
22106,2015,5,26,2,218,4.1,4.5,,,,1008.5,17,94,17,0.3,,0.1,2.6,276
22106,2015,5,26,3,222,4.1,4.7,,,,1008.3,16.7,95,16.4,0.3,,0.1,2.4,199
22106,2015,5,26,4,219,3.7,4.1,,,,1008.2,16.5,94,16,0.3,,0.1,2.6,231
22106,2015,5,26,5,229,3.9,4,,,,1008.2,16.6,94,16.2,0.3,,0.1,2.6,237
22106,2015,5,26,6,235,4.1,4.4,,,,1008.7,17.7,82,16,0.2,,0.1,2.8,99
22106,2015,5,26,7,246,4,4.3,,,,1009.2,18.8,71,16,0.3,,0.1,2.7,306
22106,2015,5,26,8,257,3.4,4,,,,1009.7,18.5,74,16.2,0.4,0.3,0.2,3,171
22106,2015,5,26,9,265,4.3,4.7,,,,1010.1,18.8,72,16.7,0.3,0.2,0.2,2.8,192
22106,2015,5,26,10,256,3.2,3.2,,,,1010.2,18.6,76,17.1,0.4,0.3,0.2,2.5,212
22106,2015,5,26,11,262,3.5,3.6,,,,1010.3,19.3,74,17.4,0.4,0.3,0.2,2.7,219
22106,2015,5,26,12,253,2.9,3.2,,,,1010.3,19.9,74,17.4,0.3,0.2,0.2,2.6,198
22106,2015,5,26,13,226,2.5,3.2,,,,1009.7,20.8,69,17.6,0.4,0.3,0.2,2.7,186
22106,2015,5,26,14,189,2.7,3,,,,1009,22.2,67,17.8,0.3,0.2,0.1,2.7,188
22106,2015,5,26,15,183,3,3.2,,,,1008.6,23.5,58,18.4,0.2,0.2,0.1,3.2,285
22106,2015,5,26,16,182,4.8,5,,,,1008,20.9,79,18.9,0.2,0.1,0.1,3.6,106
22106,2015,5,26,17,187,5.5,6,,,,1007.8,20.2,76,18.1,0.2,0.1,0.1,3.2,100
22106,2015,5,26,18,190,5.8,6,,,,1007.4,19.4,76,16,0.2,0.1,0.1,2.1,181
22106,2015,5,26,19,191,4.6,4.7,,,,1007.8,19,76,16.5,0.3,0.2,0.1,2.1,348
22106,2015,5,26,20,177,4.6,5.1,,,,1008.2,19.4,70,15.9,0.3,0.2,0.1,2.1,175
22106,2015,5,26,21,111,2.1,2.2,,,,1008.5,18.4,77,15.9,0.3,0.2,0.1,6.4,347
22106,2015,5,26,22,196,3.6,4.1,,,,1008.9,19.6,70,15.8,0.3,0.2,0.1,2.1,173
22106,2015,5,26,23,217,2.4,2.7,,,,1009,18.2,84,15.8,0.4,0.2,0.2,2.9,8
22106,2015,5,27,0,249,4.3,4.8,,,,1009.1,19,74,16.9,0.4,0.2,0.2,3,188
22106,2015,5,27,1,258,3.6,4.2,,,,1009,20.1,64,16.4,0.3,0.2,0.1,3,201
22106,2015,5,27,2,262,2.2,2.9,,,,1009.3,19.1,73,16.1,0.3,0.2,0.1,3,234
22106,2015,5,27,3,260,4,4.2,,,,1009.4,21.6,54,15.8,0.3,0.2,0.1,3,338
22106,2015,5,27,4,250,4.9,5.1,,,,1009.2,21.2,57,15.6,0.2,0.2,0.1,3.4,115
22106,2015,5,27,5,265,3.5,3.7,,,,1009.5,18.6,71,15,0.3,0.2,0.1,3.6,115
22106,2015,5,27,6,336,3.2,3.4,,,,1010.2,18.5,65,15.2,0.3,0.2,0.1,2.4,190
22106,2015,5,27,7,327,2.7,2.7,,,,1010.7,17.2,84,15.2,0.3,0.2,0.1,2.7,208
22106,2015,5,27,8,335,1.1,1.3,,,,1011.1,17,84,15.2,0.3,,0.2,2.8,189
22106,2015,5,27,9,351,1.5,1.6,,,,1011.3,16.7,88,15.2,0.4,,0.2,2.7,188
22106,2015,5,27,10,17,2.2,2.5,,,,1011.7,16.7,90,15.6,0.3,,0.1,3.6,231
22106,2015,5,27,11,30,5.6,6.3,,,,1011.8,15.5,95,16,0.3,,0.1,2.7,356
22106,2015,5,27,12,11,4.4,4.8,,,,1011.8,15.7,94,16.1,0.5,0.3,0.2,3.2,3
22106,2015,5,27,13,41,4.6,5.3,,,,1011.4,15.9,92,16.4,0.6,0.4,0.3,3.8,8
22106,2015,5,27,14,34,3.4,4.2,,,,1011,16.1,92,16.4,0.6,0.4,0.3,4.3,7
22106,2015,5,27,15,51,2.7,2.8,,,,1010.9,16.2,90,16.8,0.7,0.4,0.3,4.3,355
22106,2015,5,27,16,31,0.8,1,,,,1010.5,16.5,89,17,0.7,0.4,0.3,4.3,343
22106,2015,5,27,17,228,0.1,0.9,,,,1010.1,17.5,85,17.1,0.7,0.4,0.3,4.6,343
22106,2015,5,27,18,168,0.8,0.9,,,,1009.3,16.8,89,17.6,0.6,0.3,0.2,4.6,337
22106,2015,5,27,19,209,1.6,1.7,,,,1009.2,17.2,90,17.7,0.6,0.4,0.3,4.6,358
22106,2015,5,27,20,181,2.7,2.8,,,,1009.1,17.1,93,17.5,0.7,0.5,0.3,4.9,12
22106,2015,5,27,21,127,1.7,1.8,,,,1009.4,17.1,95,17.3,0.7,0.4,0.3,4.9,358
22106,2015,5,27,22,110,2.9,3.2,,,,1010.1,17.2,96,17,0.7,0.5,0.3,4.9,16
22106,2015,5,27,23,126,3.2,3.6,,,,1010,17.7,97,17,0.7,0.6,0.4,4.9,9
22106,2015,5,28,0,174,2.3,2.3,,,,1010,17.5,97,17,0.8,0.5,0.3,5.3,17
22106,2015,5,28,1,349,0.9,1.3,,,,1010.3,17.2,98,17.1,0.8,0.5,0.4,5.8,20
22106,2015,5,28,2,324,1.6,1.7,,,,1010.4,17.3,98,17.2,0.9,0.6,0.4,5.8,15
22106,2015,5,28,3,7,1,1.4,,,,1010.2,17.1,99,16.9,0.8,0.6,0.4,5.8,24
22106,2015,5,28,4,316,1,1.1,,,,1010.2,17.2,99,16.8,0.8,0.5,0.4,4.9,15
22106,2015,5,28,5,6,4.4,5,,,,1010.2,16.6,97,16.8,0.8,0.6,0.4,5.8,28
22106,2015,5,28,6,10,3.6,4.1,,,,1010.5,16.9,96,17.3,0.9,0.5,0.4,5.8,26
22106,2015,5,28,7,16,6.6,6.7,,,,1011,17,96,17.4,0.8,0.5,0.4,4.9,26
22106,2015,5,28,8,15,9.9,10.8,,,,1011.5,16.4,94,17.3,1.1,0.7,0.5,5.3,63
22106,2015,5,28,9,11,6.5,9.7,,,,1011.8,16.5,93,17,1.3,0.8,0.6,4.3,92
22106,2015,5,28,10,11,7.6,8.9,,,,1012.2,16.4,92,16.9,1.3,0.8,0.6,4.3,129
22106,2015,5,28,11,11,6.2,7.7,,,,1011.6,16.4,91,16.8,1.2,0.8,0.6,4.3,108
22106,2015,5,28,12,13,4.7,4.9,,,,1011.1,16.5,91,16.6,1.1,0.7,0.5,4.6,99
22106,2015,5,28,13,355,2.5,3.1,,,,1011.2,16.6,90,17.1,1,0.7,0.5,4.9,46
22106,2015,5,28,14,8,3.1,4.7,,,,1011.2,16.7,91,17.5,1,0.6,0.4,4.9,39
22106,2015,5,28,15,43,3.8,4.1,,,,1010.4,17.1,90,17.4,0.8,0.5,0.4,5.3,59
22106,2015,5,28,16,91,3.3,4.8,,,,1009.8,17.4,91,17.3,0.8,0.5,0.4,4.9,39
22106,2015,5,28,17,121,3.9,4.1,,,,1009.7,17.8,90,17.3,0.7,0.5,0.4,4.9,31
22106,2015,5,28,18,92,2.9,3.3,,,,1009.9,17.8,90,17.2,0.8,0.5,0.3,4.9,21
22106,2015,5,28,19,132,4.6,4.7,,,,1010,17.8,92,17.3,0.9,0.5,0.3,4.3,192
22106,2015,5,28,20,133,3.9,4.4,,,,1009.8,17.6,93,17.3,0.8,0.4,0.3,4.9,37
22106,2015,5,28,21,168,1.7,1.8,,,,1010.3,17.4,95,17.3,0.7,0.4,0.3,4.9,6
22106,2015,5,28,22,200,2.3,2.5,,,,1010.9,17.4,96,17.3,0.6,0.3,0.2,3.4,110
22106,2015,5,28,23,227,2.7,2.9,,,,1011.1,17.2,96,17.2,0.5,0.4,0.3,4.6,30
22106,2015,5,29,0,232,2.4,2.4,,,,1010.6,16.8,96,17.2,0.5,0.4,0.3,3.2,109
22106,2015,5,29,1,224,2.1,2.5,,,,1010.2,16.3,97,17.1,0.6,0.4,0.3,3.4,95
22106,2015,5,29,2,215,2.4,2.7,,,,1009.9,15.4,99,17.1,0.5,0.3,0.2,3.2,81
22106,2015,5,29,3,155,1.7,1.9,,,,1009.5,15.5,99,17,0.4,0.3,0.2,3.6,102
22106,2015,5,29,4,178,2.2,2.4,,,,1008.8,15.7,99,16.9,0.5,0.3,0.2,4.9,89
22106,2015,5,29,5,225,1.9,2.1,,,,1009,16.1,99,16.9,0.5,0.3,0.2,4.9,38
22106,2015,5,29,6,236,3.1,3.5,,,,,16.8,91,16.7,0.4,0.3,0.2,5.8,34
22106,2015,5,29,7,219,2,2.5,,,,1009.8,16.9,91,16.8,0.5,0.3,0.2,3.6,107
22106,2015,5,29,8,227,3.5,4.2,,,,1009.3,17.1,89,16.8,0.4,0.3,0.2,5.3,35
22106,2015,5,29,9,227,3,3.3,,,,1009.3,17.6,84,17,0.4,0.3,0.2,4.6,8
22106,2015,5,29,10,215,2.1,2.2,,,,1009.2,18.2,85,17,0.4,0.3,0.2,4.9,23
22106,2015,5,29,11,210,3.1,3.3,,,,1008.7,19.2,76,17.5,0.5,0.3,0.2,4.9,6
22106,2015,5,29,12,196,3.2,3.6,,,,1008.3,19.6,74,17.5,0.5,0.3,0.2,4.9,33
22106,2015,5,29,13,179,3.7,3.8,,,,1007.4,19.6,77,17.7,0.6,0.3,0.2,3.2,269
22106,2015,5,29,14,161,3.8,3.9,,,,1006.6,19.4,87,18.3,0.4,0.3,0.2,3.6,129
22106,2015,5,29,15,162,5.6,6.3,,,,1005.9,19.8,88,18.7,0.5,0.3,,4.6,78
22106,2015,5,29,16,158,7.3,7.6,,,,1005.7,19.4,93,18.7,0.5,0.3,,2.1,185
22106,2015,5,29,17,167,6.8,8.1,,,,1005.3,19.3,92,18.6,0.7,0.4,0.3,2.3,349
22106,2015,5,29,18,171,8.2,9.1,,,,1004.8,19.5,89,17.8,0.7,0.4,0.3,2.5,189
22106,2015,5,29,19,177,8.3,8.5,,,,1005.1,19.2,90,17.8,0.8,0.6,0.4,2.5,187
22106,2015,5,29,20,175,6.8,7.5,,,,1005.2,19.2,89,17.3,0.9,0.5,0.4,2.6,358
22106,2015,5,29,21,181,5.4,7.5,,,,1005.4,19,87,17.1,1,0.6,0.4,2.9,188
22106,2015,5,29,22,180,6.5,7.6,,,,1005.6,19,88,16.9,0.8,0.5,0.4,2.7,183
22106,2015,5,29,23,192,5,6.2,,,,1005.8,18.7,90,17,0.7,0.5,0.3,2.6,176
22106,2015,5,30,0,196,6.7,6.9,,,,1005.6,18.7,91,16.9,0.8,0.5,0.4,2.8,178
22106,2015,5,30,1,195,6.2,7,,,,1005.3,18.6,94,16.7,0.8,0.5,0.3,2.8,179
22106,2015,5,30,2,193,6.1,8.1,,,,1004.3,18.7,90,16.6,1,0.7,0.5,2.9,178
22106,2015,5,30,3,206,5.9,7.4,,,,1004.2,18.3,91,16.7,1.1,0.7,0.5,3,344
22106,2015,5,30,4,216,4.6,5.7,,,,1004.1,18.2,87,16.6,1,0.6,0.4,3,159
22106,2015,5,30,5,220,3.9,4,,,,1003.7,18.1,84,16.4,0.8,0.5,0.4,3.4,205
22106,2015,5,30,6,221,3.7,3.8,,,,1003.4,18.4,82,16.7,0.6,0.4,0.3,3.4,191
22106,2015,5,30,7,234,3.9,4.1,,,,1003.9,18.2,83,17.3,0.6,0.3,0.2,3.2,163
22106,2015,5,30,8,244,3.9,4,,,,1004.1,18.4,82,17.6,0.4,0.3,0.2,2.9,170
22106,2015,5,30,9,248,4.2,4.3,,,,1004.1,19.6,69,17.6,0.5,0.3,0.2,3,153
22106,2015,5,30,10,256,3.5,3.9,,,,1003.9,18.6,81,17.7,0.4,0.2,0.2,2.9,184
22106,2015,5,30,11,293,4.6,5,,,,1004.2,18.7,79,17.7,0.4,0.3,0.2,2.8,244
22106,2015,5,30,12,296,4.2,5,,,,1003.9,18.2,81,17.5,0.6,0.4,0.3,2.6,156
22106,2015,5,30,13,283,2.8,3.1,,,,1003.7,18.4,82,17.7,0.4,0.3,0.2,2.9,113
22106,2015,5,30,14,237,1.9,2.2,,,,1003,18.2,85,17.8,0.4,0.3,0.2,2.8,206
22106,2015,5,30,15,241,2.4,2.8,,,,1002.9,18.3,85,17.8,0.4,0.2,0.2,2.8,206
22106,2015,5,30,16,252,2.6,3,,,,1003,18.6,84,17.7,0.3,0.2,0.1,2.6,203
22106,2015,5,30,17,274,2.8,3.2,,,,1002.8,18.6,83,17.7,0.3,0.2,0.1,2.5,183
22106,2015,5,30,18,223,1.9,2,,,,1002.2,19,83,17.6,0.2,0.2,0.1,3.4,163
22106,2015,5,30,19,220,3.3,3.4,,,,1001.9,18.2,90,17.6,0.3,0.2,0.1,3,193
22106,2015,5,30,20,302,1.6,1.9,,,,1003.2,18.2,91,17.6,0.3,0.2,0.1,3.8,139
22106,2015,5,30,21,39,0.8,1.1,,,,1004.1,17.8,91,17.5,0.3,0.2,0.1,7.1,146
22106,2015,5,30,22,335,2,2.2,,,,1004.6,18,89,17.5,0.3,0.2,0.1,7.1,3
22106,2015,5,30,23,340,1.8,1.9,,,,1004.9,17.5,92,17.5,0.2,0.2,0.1,5.8,43
22106,2015,5,31,0,10,1.2,1.3,,,,1005.1,17.1,94,17.4,0.3,0.2,0.1,5.8,154
22106,2015,5,31,1,353,2,2.3,,,,1005.1,17.2,93,17.3,0.4,0.3,0.2,2.9,86
22106,2015,5,31,2,302,1.1,1.3,,,,1004.9,17.2,92,17.3,0.4,0.2,0.2,2.7,183
22106,2015,5,31,3,270,1.2,1.5,,,,1004.8,17.2,91,17.2,0.3,0.2,0.1,2.7,14
22106,2015,5,31,4,272,3.1,3.5,,,,1005,17.1,90,17.1,0.3,0.2,0.1,7.1,229
22106,2015,5,31,5,253,2.5,2.5,,,,1005.4,17.2,90,16.9,0.3,0.1,0.1,5.3,107
22106,2015,5,31,6,251,3,3.6,,,,1006.5,17.2,92,16.9,0.2,0.1,0.1,5.3,37
22106,2015,5,31,7,302,2.7,3,,,,1007,17.6,86,17,0.2,0.2,0.1,5.3,354
22106,2015,5,31,8,348,5.2,6.2,,,,1007.7,18,83,17.1,0.2,0.2,0.1,4.9,222
22106,2015,5,31,9,22,6.4,6.7,,,,1008.5,17.7,82,17,0.4,0.2,0.2,2.2,189
22106,2015,5,31,10,24,5.5,5.8,,,,1009,17.7,88,17.1,0.6,0.4,0.3,2.8,213
22106,2015,5,31,11,21,5.9,6.5,,,,1009.3,17.3,92,17.3,0.8,0.5,0.4,3.4,159
22106,2015,5,31,12,25,5.2,6.1,,,,1009.3,17.6,92,17.2,1.1,0.6,0.4,3.8,138
22106,2015,5,31,13,53,4.9,5.5,,,,1009.5,18.2,86,17.5,0.9,0.6,0.4,4,131
22106,2015,5,31,14,46,4.1,4.6,,,,1009.2,18.3,91,17.6,0.8,0.5,0.4,4.3,100
22106,2015,5,31,15,60,4.8,7.6,,,,1009,18.5,88,17.6,0.8,0.5,0.4,4.3,77
22106,2015,5,31,16,55,3.5,4,,,,1008.8,18.5,89,17.9,0.7,0.4,0.3,4.6,57
22106,2015,5,31,17,71,1.6,1.8,,,,1008.8,18.7,88,18.1,0.6,0.4,0.3,4,25
22106,2015,5,31,18,81,1.6,1.8,,,,1008.6,18.5,88,18.3,0.6,0.4,0.3,4.6,9
22106,2015,5,31,19,,,1.7,,,,1009.3,18.4,89,18,0.7,0.4,0.3,4.6,354
22106,2015,5,31,20,150,0.8,1.1,,,,1009.6,18.2,90,17.7,0.6,0.3,0.2,4,186
22106,2015,5,31,21,271,1.9,2.1,,,,1009.5,17.6,94,17.6,0.6,0.3,0.2,4.3,331
22106,2015,5,31,22,269,0.6,1.9,,,,1009.9,17.3,96,17.7,0.5,0.4,0.3,4.6,356
22106,2015,5,31,23,251,0.9,1.2,,,,1009.8,17.1,97,17.7,0.5,0.3,0.2,3.8,353
22106,2015,6,1,0,219,1.5,1.7,,,,1009.5,17.1,97,17.8,0.4,0.3,0.2,3.8,1
22106,2015,6,1,1,227,2.1,2.7,,,,1009.2,17.1,97,17.6,0.4,0.3,0.2,4.6,337
22106,2015,6,1,2,210,2.9,3.5,,,,1009,16.3,98,17.3,0.4,0.2,0.2,4.6,358
22106,2015,6,1,3,188,2.7,2.8,,,,1009.1,16.4,99,17.3,0.4,0.2,0.2,4.3,37
22106,2015,6,1,4,186,4,4.2,,,,1008.8,16.3,99,17.5,0.3,0.2,0.2,4.3,71
22106,2015,6,1,5,200,4,4.3,,,,1008.9,16.1,99,17.4,0.4,0.2,0.1,4,52
22106,2015,6,1,6,212,6.9,7.9,,,,1009.3,16.2,99,17.4,0.5,0.3,0.2,2.1,176
22106,2015,6,1,7,213,5.2,6.2,,,,1009.5,16,99,17.5,0.8,0.5,0.3,2.7,180
22106,2015,6,1,8,215,5.8,6.2,,,,1009.6,17.3,91,17.6,0.7,0.4,0.3,2.8,176
22106,2015,6,1,9,214,5.9,6.1,,,,1009.5,17.5,90,17.6,0.7,0.4,0.3,2.9,166
22106,2015,6,1,10,202,4.2,4.5,,,,1009.5,17.9,90,17.5,0.6,0.4,0.3,2.9,201
22106,2015,6,1,11,194,5.7,6.9,,,,1009.7,17.4,93,17.5,0.7,0.5,0.3,2.8,171
22106,2015,6,1,12,196,6,6.1,,,,1009.5,18.3,90,17.5,0.8,0.5,0.4,2.8,185
22106,2015,6,1,13,196,7.4,8.1,,,,1009,18.6,88,17.6,0.9,0.6,0.4,2.7,185
22106,2015,6,1,14,205,7,8.2,,,,1008.9,18.9,85,17.5,0.9,0.6,0.4,2.9,190
22106,2015,6,1,15,196,9.6,9.9,,,,1008.4,18.8,87,17.5,1.1,0.7,0.5,2.9,164
22106,2015,6,1,16,191,8.7,9,,,,1008,18.9,85,17.4,1.3,0.9,0.6,3.6,192
22106,2015,6,1,17,191,8.6,9.4,,,,1007.7,19.3,83,17.3,1.2,0.8,0.5,3.8,191
22106,2015,6,1,18,200,8.4,9.8,,,,1007.7,19.5,81,17.3,1.3,0.9,0.6,3.6,171
22106,2015,6,1,19,193,8.7,8.9,,,,1007.8,19.6,78,17.3,1.4,1,0.7,4,180
22106,2015,6,1,20,194,8.3,9.5,,,,1008,19.3,81,17.3,1.5,0.9,0.6,4.3,189
22106,2015,6,1,21,199,7.5,8.9,,,,1008.8,19.2,81,17.2,1.4,0.9,0.7,4,187
22106,2015,6,1,22,200,5.8,6.5,,,,1009.1,18.8,83,17.2,1.2,0.8,0.6,4,179
22106,2015,6,1,23,210,5.1,6.5,,,,1009,18.7,83,17.2,1.2,0.7,0.5,4,168
22106,2015,6,2,0,211,5.2,6.3,,,,1008.5,18.9,83,17.2,0.9,0.6,0.5,3.8,162
22106,2015,6,2,1,209,5.6,6.4,,,,1007.9,18.9,83,17.2,1.1,0.6,0.5,4.3,174
22106,2015,6,2,2,203,5.3,5.6,,,,1008.4,18.2,86,17.2,0.9,0.6,0.4,4,177
22106,2015,6,2,3,208,5.6,6.4,,,,1008.9,18,89,17.2,1,0.6,0.5,4,184
22106,2015,6,2,4,211,4.2,4.5,,,,1008.8,18,88,17.3,1.1,0.6,0.4,3.8,202
22106,2015,6,2,5,199,3.7,3.9,,,,1008.3,19.1,82,17.4,0.8,0.5,0.4,3.8,229
22106,2015,6,2,6,208,3.8,4.4,,,,1009,18.4,85,17.4,0.8,0.5,0.4,3.6,206
22106,2015,6,2,7,211,5.1,5.5,,,,1009.1,18.2,85,17.4,0.8,0.5,0.3,3,183
22106,2015,6,2,8,196,4.2,4.3,,,,1008.7,18.2,84,17.4,0.9,0.6,0.4,3.4,189
22106,2015,6,2,9,204,4.3,6.1,,,,1008.2,18.3,84,17.3,0.8,0.6,0.4,3.6,200
22106,2015,6,2,10,203,4.8,5.5,,,,1008.1,18.3,84,17.3,0.9,0.6,0.4,2.8,180
22106,2015,6,2,11,208,3.9,4,,,,1007.8,18.5,83,17.3,0.9,0.5,0.4,3.2,189
22106,2015,6,2,12,197,6.6,6.7,,,,1007.8,18.2,86,17.3,0.9,0.6,0.4,3.2,188
22106,2015,6,2,13,222,5.7,6.3,,,,1008.1,18.4,84,17.2,1,0.7,0.5,3,164
22106,2015,6,2,14,199,6.2,7.4,,,,1006.8,18.3,89,17.2,1,0.6,0.4,3.4,146
22106,2015,6,2,15,201,5.6,5.8,,,,1006.4,18.1,91,17.3,0.8,0.6,0.4,3.6,148
22106,2015,6,2,16,190,5.4,6.6,,,,1005.5,18.4,89,17.5,0.8,0.6,0.4,3.6,154
22106,2015,6,2,17,192,6.3,7.7,,,,1005.3,18.3,89,17.5,0.9,0.6,0.4,3.8,143
22106,2015,6,2,18,185,5.9,7.2,,,,1004.5,18.5,90,17.5,1,0.6,0.4,3.8,154
22106,2015,6,2,19,196,7.3,8.6,,,,1004.5,18.1,91,17.5,1.3,0.7,0.5,4,150
22106,2015,6,2,20,200,7.4,7.7,,,,1004.5,18.2,90,17.5,1.3,0.8,0.6,4,182
22106,2015,6,2,21,204,7.5,7.7,,,,1004.2,18.3,89,17.4,1.4,0.8,0.6,4,164
22106,2015,6,2,22,209,5.4,6.4,,,,1004,18.7,85,17.4,1.2,0.8,0.6,4.3,185
22106,2015,6,2,23,201,5.2,5.5,,,,1003.6,18.2,87,17.3,1.4,0.8,0.6,4.3,183
22106,2015,6,3,0,207,5.2,5.4,,,,1002.9,19.5,77,17.3,1.2,0.7,0.5,4,179
22106,2015,6,3,1,220,5.1,5.5,,,,1002.2,18.8,81,17.3,1,0.6,0.4,3.8,181
22106,2015,6,3,2,206,5.5,5.8,,,,1002.1,18.4,85,17.3,1,0.6,0.4,3.8,180
22106,2015,6,3,3,229,4.6,4.9,,,,1002,18.3,85,17.3,0.9,0.5,0.4,2.9,204
22106,2015,6,3,4,277,3.2,3.6,,,,1001.7,19.5,77,17.2,0.7,0.5,0.3,3.8,88
22106,2015,6,3,5,322,4.7,5.6,,,,1002.1,20.2,70,17.2,0.6,0.4,0.3,3.4,59
22106,2015,6,3,6,18,3.6,4.3,,,,1002.5,19.2,74,17.2,0.7,0.4,0.3,3.4,353
22106,2015,6,3,7,3,2.6,3.5,,,,1003.4,19.8,70,17.2,0.7,0.4,0.3,3,34
22106,2015,6,3,8,15,3.9,4.5,,,,1004.2,18.8,78,17.2,0.5,0.3,0.2,3.4,313
22106,2015,6,3,9,11,5.4,6.5,,,,1004.2,18.6,71,17.1,0.4,0.2,0.2,3.8,308
22106,2015,6,3,10,13,6.3,7,,,,1004.7,18.5,71,17.4,0.5,0.3,0.2,2.1,201
22106,2015,6,3,11,14,7.5,8.4,,,,1005,19,59,17.6,0.9,0.5,0.3,3.2,131
22106,2015,6,3,12,18,8.9,9.1,,,,1005.2,18.8,60,17.8,2.2,1.2,0.9,5.8,153
22106,2015,6,3,13,21,8,8.9,,,,1005,18.7,61,17.7,2.6,1.6,1.1,5.8,162
22106,2015,6,3,14,34,7.2,8.1,,,,1004.8,18.7,61,17.6,2.5,1.4,1,5.3,164
22106,2015,6,3,15,44,4.6,5.5,,,,1005.2,18.5,64,17.6,2.4,1.6,1.1,6.4,147
22106,2015,6,3,16,62,3.2,4,,,,1005.5,18.5,69,17.8,2.3,1.5,1,6.4,118
22106,2015,6,3,17,77,2.6,2.8,,,,1005.8,18.5,71,17.9,2.2,1.4,1,7.1,86
22106,2015,6,3,18,354,0.6,2.8,,,,1006.1,18.7,73,17.8,1.8,1.3,0.9,7.1,69
22106,2015,6,3,19,237,0.7,1,,,,1007,18.5,78,17.7,1.9,1.3,0.9,7.1,38
22106,2015,6,3,20,261,2.1,2.3,,,,1007.7,17.8,81,17.7,1.7,1,0.7,7.1,25
22106,2015,6,3,21,239,2.3,2.9,,,,1008.4,17.6,84,17.3,1.3,0.9,0.7,6.4,3
22106,2015,6,3,22,264,4.2,4.3,,,,1009,18,76,17.2,1.3,0.8,0.6,7.1,345
22106,2015,6,3,23,264,3.7,3.9,,,,1009,18,74,17.2,1.1,0.7,0.5,6.4,330
22106,2015,6,4,0,245,4.4,5.2,,,,1009.5,17.8,75,17.1,1.2,0.7,0.5,6.4,324
22106,2015,6,4,1,246,3.9,4.6,,,,1009.5,17.7,77,17.1,1,0.6,0.4,6.4,318
22106,2015,6,4,2,244,5.7,5.8,,,,1009.4,17.8,71,17.1,1,0.7,0.5,7.1,316
