stn,region_name,sea,year,period,date,lat,lon,플라스틱류_N,종이_N,스티로폼_N,목재_N,금속_N,천연 섬유_N,유리_N,고무_N,의료 및 개인위생_N,흡연_불꽃놀이_N,외국기인_N,기타_혼합재질_N,계_N,플라스틱류_KG,종이_KG,스티로폼_KG,목재_KG,금속_KG,천연 섬유_KG,유리_KG,고무_KG,의료 및 개인위생_KG,흡연_불꽃놀이_KG,외국기인_KG,기타_혼합재질_KG,계_KG,플라스틱류_N,종이_N,스티로폼_N,목재_N,금속_N,천연 섬유_N,유리_N,고무_N,의료 및 개인위생_N,흡연_불꽃놀이_N,외국기인_N,기타_혼합재질_N,계_N,플라스틱류_KG,종이_KG,스티로폼_KG,목재_KG,금속_KG,천연 섬유_KG,유리_KG,고무_KG,의료 및 개인위생_KG,흡연_불꽃놀이_KG,외국기인_KG,기타_혼합재질_KG,계_KG
S13A,통영 망일봉,남해,2008,2,08-Feb,34.84387,128.44335,133,23,18,35,52,8,165,5,3,41,1,7,480,7.5,1.5,3.5,61.3,5,2.8,5.5,1.8,1.1,1.1,1,1.5,82.6,2.12,1.36,1.26,1.54,1.72,0.9,2.22,0.7,0.48,1.61,0,0.85,2.68,0.88,0.18,0.54,1.79,0.7,0.45,0.74,0.26,0.04,0.04,0,0.18,1.92
S13A,통영 망일봉,남해,2008,3,08-Mar,34.84387,128.44335,174,13,147,35,30,9,40,1,4,44,1,1,488,6,1.2,1.2,73,3,1.5,2,1,1.05,1.2,1,1,82.15,2.24,1.11,2.17,1.54,1.48,0.95,1.6,0,0.6,1.64,0,0,2.69,0.78,0.08,0.08,1.86,0.48,0.18,0.3,0,0.02,0.08,0,0,1.91
S13A,통영 망일봉,남해,2008,4,08-Apr,34.84387,128.44335,249,4,138,18,10,14,46,12,2,7,1,7,497,6,1.1,2.2,37,1.5,1.8,3,1.5,1.01,1.01,1,26,72.12,2.4,0.6,2.14,1.26,1,1.15,1.66,1.08,0.3,0.85,0,0.85,2.7,0.78,0.04,0.34,1.57,0.18,0.26,0.48,0.18,0,0,0,1.41,1.86
S13A,통영 망일봉,남해,2008,5,08-May,34.84387,128.44335,290,15,151,66,30,26,61,12,4,20,7,9,680,7.2,1.3,3,76,3,1.8,4,1.5,1.1,1.1,1.3,3,93.3,2.46,1.18,2.18,1.82,1.48,1.41,1.79,1.08,0.6,1.3,0.85,0.95,2.83,0.86,0.11,0.48,1.88,0.48,0.26,0.6,0.18,0.04,0.04,0.11,0.48,1.97
S13A,통영 망일봉,남해,2008,6,08-Jun,34.84387,128.44335,286,22,132,58,32,24,239,5,3,27,1,1,819,9.5,1.5,2.5,18,8,4.5,7,1.1,1.1,1.2,1,1,45.4,2.46,1.34,2.12,1.76,1.51,1.38,2.38,0.7,0.48,1.43,0,0,2.91,0.98,0.18,0.4,1.26,0.9,0.65,0.85,0.04,0.04,0.08,0,0,1.66
S13A,통영 망일봉,남해,2009,1,09-Jan,34.84387,128.44335,89,5,169,62,15,11,304,1,3,30,1,1,680,4.5,1.1,2.5,22.5,2.5,1.6,8.2,1,1,1.1,1,1,37,1.95,0.7,2.23,1.79,1.18,1.04,2.48,0,0.48,1.48,0,0,2.83,0.65,0.04,0.4,1.35,0.4,0.2,0.91,0,0,0.04,0,0,1.57
S13A,통영 망일봉,남해,2009,2,09-Feb,34.84387,128.44335,210,23,337,185,43,32,653,17,4,44,1,6,1544,5.2,1.2,1.6,43,7.7,2.9,7.5,2.5,1,1,1,1.8,65.4,2.32,1.36,2.53,2.27,1.63,1.51,2.81,1.23,0.6,1.64,0,0.78,3.19,0.72,0.08,0.2,1.63,0.89,0.46,0.88,0.4,0,0,0,0.26,1.82
S13A,통영 망일봉,남해,2009,3,09-Mar,34.84387,128.44335,294,8,286,38,5,7,317,2,2,36,1,1,986,3.5,1.5,6,51,2,1.7,3.5,1,1,1.1,1,1,63.3,2.47,0.9,2.46,1.58,0.7,0.85,2.5,0.3,0.3,1.56,0,0,2.99,0.54,0.18,0.78,1.71,0.3,0.23,0.54,0,0,0.04,0,0,1.8
S13A,통영 망일봉,남해,2009,4,09-Apr,34.84387,128.44335,243,4,125,24,14,5,686,4,6,6,1,1,1108,10,1,1.5,4,1.5,2,6.5,1.2,1,1,1,1,20.7,2.39,0.6,2.1,1.38,1.15,0.7,2.84,0.6,0.78,0.78,0,0,3.04,1,0,0.18,0.6,0.18,0.3,0.81,0.08,0,0,0,0,1.32
S13A,통영 망일봉,남해,2009,5,09-May,34.84387,128.44335,260,13,199,19,7,7,437,4,3,9,1,4,952,10.5,1.5,7.5,34,2,1.1,5,1,1,1,1,1.5,56.1,2.41,1.11,2.3,1.28,0.85,0.85,2.64,0.6,0.48,0.95,0,0.6,2.98,1.02,0.18,0.88,1.53,0.3,0.04,0.7,0,0,0,0,0.18,1.75
S13A,통영 망일봉,남해,2009,6,09-Jun,34.84387,128.44335,198,22,101,7,26,20,616,8,3,29,1,1,1021,4.1,1.7,2.5,3,2.5,1.5,6.2,1.1,1,1.1,1,1,15.7,2.3,1.34,2,0.85,1.41,1.3,2.79,0.9,0.48,1.46,0,0,3.01,0.61,0.23,0.4,0.48,0.4,0.18,0.79,0.04,0,0.04,0,0,1.2
S13A,통영 망일봉,남해,2010,1,10-Jan,34.84387,128.44335,194,39,111,30,9,21,585,3,4,58,1,1,1045,8.2,1.2,4,2,4,3,6,1.1,1.1,1.2,1,1,22.8,2.29,1.59,2.05,1.48,0.95,1.32,2.77,0.48,0.6,1.76,0,0,3.02,0.91,0.08,0.6,0.3,0.6,0.48,0.78,0.04,0.04,0.08,0,0,1.36
S13A,통영 망일봉,남해,2010,2,10-Feb,34.84387,128.44335,89,6,223,17,18,3,713,5,1,22,1,7,1094,6.5,1.5,2.2,6.5,3,1.1,8.5,1.1,1,1.1,1,1.2,23.7,1.95,0.78,2.35,1.23,1.26,0.48,2.85,0.7,0,1.34,0,0.85,3.04,0.81,0.18,0.34,0.81,0.48,0.04,0.93,0.04,0,0.04,0,0.08,1.37
S13A,통영 망일봉,남해,2010,3,10-Mar,34.84387,128.44335,464,19,318,28,26,12,513,7,2,40,1,1,1420,8.5,1.2,9,121,3,1.5,3.5,2,1.01,1.05,1,1,142.76,2.67,1.28,2.5,1.45,1.41,1.08,2.71,0.85,0.3,1.6,0,0,3.15,0.93,0.08,0.95,2.08,0.48,0.18,0.54,0.3,0,0.02,0,0,2.15
S13A,통영 망일봉,남해,2010,4,10-Apr,34.84387,128.44335,595,20,277,85,29,23,39,7,1,41,3,4,1113,13.5,1.2,32,301,3,4,4,2,1,1.1,1.01,1.1,353.91,2.77,1.3,2.44,1.93,1.46,1.36,1.59,0.85,0,1.61,0.48,0.6,3.05,1.13,0.08,1.51,2.48,0.48,0.6,0.6,0.3,0,0.04,0,0.04,2.55
S13A,통영 망일봉,남해,2010,5,10-May,34.84387,128.44335,216,18,321,61,36,4,353,4,1,33,1,1,1038,12.5,1.5,13,99,12,1.2,23,1.1,1,1.2,1,1,156.5,2.33,1.26,2.51,1.79,1.56,0.6,2.55,0.6,0,1.52,0,0,3.02,1.1,0.18,1.11,2,1.08,0.08,1.36,0.04,0,0.08,0,0,2.19
S13A,통영 망일봉,남해,2010,6,10-Jun,34.84387,128.44335,128,8,520,28,9,4,1254,1,1,35,1,1,1979,4.5,1.01,1.5,4,2,1.1,9.5,1,1,1.01,1,1,17.62,2.11,0.9,2.72,1.45,0.95,0.6,3.1,0,0,1.54,0,0,3.3,0.65,0,0.18,0.6,0.3,0.04,0.98,0,0,0,0,0,1.25
S13A,통영 망일봉,남해,2011,1,11-Jan,34.84387,128.44335,160,11,26,6,5,11,343,1,3,51,1,4,611,54,1.1,2,52,2.5,4,7.5,1,1.01,1.5,1,1.01,117.62,2.2,1.04,1.41,0.78,0.7,1.04,2.54,0,0.48,1.71,0,0.6,2.79,1.73,0.04,0.3,1.72,0.4,0.6,0.88,0,0,0.18,0,0,2.07
S13A,통영 망일봉,남해,2011,2,11-Feb,34.84387,128.44335,221,20,53,18,12,21,1212,10,1,57,1,5,1620,8,1.1,5,101,2,3.5,10,1.5,1,1.1,1,1.1,125.3,2.34,1.3,1.72,1.26,1.08,1.32,3.08,1,0,1.76,0,0.7,3.21,0.9,0.04,0.7,2,0.3,0.54,1,0.18,0,0.04,0,0.04,2.1
S13A,통영 망일봉,남해,2011,3,11-Mar,34.84387,128.44335,499,16,83,75,8,25,441,5,7,58,1,2,1209,41,1.1,21,101,11,2.5,26,1.5,1.01,1.1,1,2,199.21,2.7,1.2,1.92,1.88,0.9,1.4,2.64,0.7,0.85,1.76,0,0.3,3.08,1.61,0.04,1.32,2,1.04,0.4,1.41,0.18,0,0.04,0,0.3,2.3
S13A,통영 망일봉,남해,2011,4,11-Apr,34.84387,128.44335,1285,33,165,232,69,44,354,6,18,78,1,4,2278,103,1.5,14,401,5.5,8,15,2,1.5,1.8,1,61,604.3,3.11,1.52,2.22,2.37,1.84,1.64,2.55,0.78,1.26,1.89,0,0.6,3.36,2.01,0.18,1.15,2.6,0.74,0.9,1.18,0.3,0.18,0.26,0,1.79,2.78
S13A,통영 망일봉,남해,2011,5,11-May,34.84387,128.44335,210,11,322,28,15,10,452,4,1,42,1,1,1086,10.5,1.1,4,19,26,2,11,1.1,1,1.5,1,1,68.2,2.32,1.04,2.51,1.45,1.18,1,2.66,0.6,0,1.62,0,0,3.04,1.02,0.04,0.6,1.28,1.41,0.3,1.04,0.04,0,0.18,0,0,1.83
S13A,통영 망일봉,남해,2011,6,11-Jun,34.84387,128.44335,253,20,130,30,18,15,763,10,1,4,1,3,1237,13,1.1,21.5,11.5,2.5,4,6.5,1.5,1,1.01,1,1.05,54.66,2.4,1.3,2.11,1.48,1.26,1.18,2.88,1,0,0.6,0,0.48,3.09,1.11,0.04,1.33,1.06,0.4,0.6,0.81,0.18,0,0,0,0.02,1.74
S13A,통영 망일봉,남해,2012,1,12-Jan,34.84387,128.44335,286,68,65,19,6,25,322,3,4,55,1,3,846,6.5,1.5,1.5,1.5,1.5,1.5,6.5,1.1,1.01,1.1,1,1.1,14.81,2.46,1.83,1.81,1.28,0.78,1.4,2.51,0.48,0.6,1.74,0,0.48,2.93,0.81,0.18,0.18,0.18,0.18,0.18,0.81,0.04,0,0.04,0,0.04,1.17
S13A,통영 망일봉,남해,2012,2,12-Feb,34.84387,128.44335,150,27,34,51,27,17,514,7,33,54,1,1,905,11,1.5,5,6,2,2,4,1.5,1,1.2,1,1,26.2,2.18,1.43,1.53,1.71,1.43,1.23,2.71,0.85,1.52,1.73,0,0,2.96,1.04,0.18,0.7,0.78,0.3,0.3,0.6,0.18,0,0.08,0,0,1.42
S13A,통영 망일봉,남해,2012,3,12-Mar,34.84387,128.44335,239,9,142,48,6,17,732,3,4,53,1,1,1244,16,1.2,101,72,1.2,2,12,1.05,1.01,1.1,1,1,199.56,2.38,0.95,2.15,1.68,0.78,1.23,2.86,0.48,0.6,1.72,0,0,3.09,1.2,0.08,2,1.86,0.08,0.3,1.08,0.02,0,0.04,0,0,2.3
S13A,통영 망일봉,남해,2012,4,12-Apr,34.84387,128.44335,524,23,90,55,11,14,474,3,1,37,1,1,1223,53,2,81,31,6,2,26,1.1,1,2,1,1,196.1,2.72,1.36,1.95,1.74,1.04,1.15,2.68,0.48,0,1.57,0,0,3.09,1.72,0.3,1.91,1.49,0.78,0.3,1.41,0.04,0,0.3,0,0,2.29
S13A,통영 망일봉,남해,2012,5,12-May,34.84387,128.44335,389,14,269,47,16,17,518,2,1,30,1,1,1294,34,1.1,181,201,4,2,23,1.1,1,1.2,1,1,440.4,2.59,1.15,2.43,1.67,1.2,1.23,2.71,0.3,0,1.48,0,0,3.11,1.53,0.04,2.26,2.3,0.6,0.3,1.36,0.04,0,0.08,0,0,2.64
S13A,통영 망일봉,남해,2012,6,12-Jun,34.84387,128.44335,152,8,25,27,7,13,252,1,3,20,1,1,499,6,1.1,8,21,2,1.5,6,1,1,1.1,1,1,39.7,2.18,0.9,1.4,1.43,0.85,1.11,2.4,0,0.48,1.3,0,0,2.7,0.78,0.04,0.9,1.32,0.3,0.18,0.78,0,0,0.04,0,0,1.6
S13A,통영 망일봉,남해,2013,1,13-Jan,34.84387,128.44335,130,17,40,41,15,11,47,7,1,6,1,8,313,4,1.2,1.01,3,1.5,1.5,3,1.1,1,1.01,1,3,11.32,2.11,1.23,1.6,1.61,1.18,1.04,1.67,0.85,0,0.78,0,0.9,2.5,0.6,0.08,0,0.48,0.18,0.18,0.48,0.04,0,0,0,0.48,1.05
S13A,통영 망일봉,남해,2013,2,13-Feb,34.84387,128.44335,83,32,80,25,18,4,313,4,4,31,3,2,588,3.5,1.2,1.5,9,6,1.3,5,1.2,1.3,1.5,1.1,2,23.6,1.92,1.51,1.9,1.4,1.26,0.6,2.5,0.6,0.6,1.49,0.48,0.3,2.77,0.54,0.08,0.18,0.95,0.78,0.11,0.7,0.08,0.11,0.18,0.04,0.3,1.37
S13A,통영 망일봉,남해,2013,3,13-Mar,34.84387,128.44335,219,20,146,13,12,17,214,6,1,45,1,7,690,3,1.05,1.8,1.2,3,3,3.5,1.5,1,1.8,1,1.5,12.35,2.34,1.3,2.16,1.11,1.08,1.23,2.33,0.78,0,1.65,0,0.85,2.84,0.48,0.02,0.26,0.08,0.48,0.48,0.54,0.18,0,0.26,0,0.18,1.09
S13A,통영 망일봉,남해,2013,4,13-Apr,34.84387,128.44335,108,8,24,21,27,9,366,1,1,8,13,8,583,2.2,1.1,2.2,1.8,2,2,6,1,1,1.1,1.5,1.1,12,2.03,0.9,1.38,1.32,1.43,0.95,2.56,0,0,0.9,1.11,0.9,2.77,0.34,0.04,0.34,0.26,0.3,0.3,0.78,0,0,0.04,0.18,0.04,1.08
S13A,통영 망일봉,남해,2013,5,13-May,34.84387,128.44335,51,12,39,20,13,9,96,5,1,3,1,1,240,1.5,1.2,2.5,4,1.5,1.1,3.5,1.1,1,1.01,1,1.01,9.42,1.71,1.08,1.59,1.3,1.11,0.95,1.98,0.7,0,0.48,0,0,2.38,0.18,0.08,0.4,0.6,0.18,0.04,0.54,0.04,0,0,0,0,0.97
S13A,통영 망일봉,남해,2013,6,13-Jun,34.84387,128.44335,103,26,20,13,9,13,27,1,1,16,1,4,223,4,1.2,1.3,4,2.2,2.5,1.8,1,1,1.1,1,1.1,11.2,2.01,1.41,1.3,1.11,0.95,1.11,1.43,0,0,1.2,0,0.6,2.35,0.6,0.08,0.11,0.6,0.34,0.4,0.26,0,0,0.04,0,0.04,1.05
S13A,통영 망일봉,남해,2014,1,14-Jan,34.84387,128.44335,29,9,18,9,6,3,56,1,2,5,1,3,131,1.8,1.2,1.1,2.5,1.3,1.1,1.5,1,1.1,1.1,1,1.1,4.8,1.46,0.95,1.26,0.95,0.78,0.48,1.75,0,0.3,0.7,0,0.48,2.12,0.26,0.08,0.04,0.4,0.11,0.04,0.18,0,0.04,0.04,0,0.04,0.68
S13A,통영 망일봉,남해,2014,2,14-Feb,34.84387,128.44335,68,6,98,25,5,3,52,2,1,1,1,4,255,3.5,1.1,7,4,1.1,1.2,2.2,1.1,1,1,1,1.1,14.3,1.83,0.78,1.99,1.4,0.7,0.48,1.72,0.3,0,0,0,0.6,2.41,0.54,0.04,0.85,0.6,0.04,0.08,0.34,0.04,0,0,0,0.04,1.16
S13A,통영 망일봉,남해,2014,3,14-Mar,34.84387,128.44335,150,30,29,4,3,3,121,2,1,1,1,1,335,3.3,1.5,1.3,11,1.1,2.5,3,1.1,1,1,1,1,17.8,2.18,1.48,1.46,0.6,0.48,0.48,2.08,0.3,0,0,0,0,2.53,0.52,0.18,0.11,1.04,0.04,0.4,0.48,0.04,0,0,0,0,1.25
S13A,통영 망일봉,남해,2014,4,14-Apr,34.84387,128.44335,270,20,101,36,55,3,44,13,1,40,1,1,574,9,2,16,58,5,1.2,2,2,1,1.5,1,1,88.7,2.43,1.3,2,1.56,1.74,0.48,1.64,1.11,0,1.6,0,0,2.76,0.95,0.3,1.2,1.76,0.7,0.08,0.3,0.3,0,0.18,0,0,1.95
S13A,통영 망일봉,남해,2014,5,14-May,34.84387,128.44335,123,31,53,10,13,9,88,16,1,25,1,1,360,3.5,1.2,2,5,4,1.2,2.5,1.2,1,1.1,1,1,13.7,2.09,1.49,1.72,1,1.11,0.95,1.94,1.2,0,1.4,0,0,2.56,0.54,0.08,0.3,0.7,0.6,0.08,0.4,0.08,0,0.04,0,0,1.14
S13A,통영 망일봉,남해,2014,6,14-Jun,34.84387,128.44335,103,7,24,33,39,1,150,14,1,10,1,46,418,3.5,1.1,2.5,36,1.8,1,4.3,1.5,1,1.1,1,46,89.8,2.01,0.85,1.38,1.52,1.59,0,2.18,1.15,0,1,0,1.66,2.62,0.54,0.04,0.4,1.56,0.26,0,0.63,0.18,0,0.04,0,1.66,1.95
S13A,통영 망일봉,남해,2015,1,15-Jan,34.84387,128.44335,104,8,19,15,11,2,117,10,1,8,1,14,299,1.7,1.1,1.7,3.5,1.1,1.1,1.8,1.2,1,1.2,1,1.2,6.6,2.02,0.9,1.28,1.18,1.04,0.3,2.07,1,0,0.9,0,1.15,2.48,0.23,0.04,0.23,0.54,0.04,0.04,0.26,0.08,0,0.08,0,0.08,0.82
S13A,통영 망일봉,남해,2015,2,15-Feb,34.84387,128.44335,129,18,55,20,7,8,40,9,1,1,2,5,284,4.5,1.3,2.5,3.3,1.1,2.2,2,1.5,1,1,1.1,1.5,12,2.11,1.26,1.74,1.3,0.85,0.9,1.6,0.95,0,0,0.3,0.7,2.45,0.65,0.11,0.4,0.52,0.04,0.34,0.3,0.18,0,0,0.04,0.18,1.08
S13A,통영 망일봉,남해,2015,3,15-Mar,34.84387,128.44335,332,24,119,33,4,1,89,4,1,7,1,1,605,7.5,1.5,1.7,31,1.5,1,2.8,1.5,1,1.1,1,1,41.6,2.52,1.38,2.08,1.52,0.6,0,1.95,0.6,0,0.85,0,0,2.78,0.88,0.18,0.23,1.49,0.18,0,0.45,0.18,0,0.04,0,0,1.62
S13A,통영 망일봉,남해,2015,4,15-Apr,34.84387,128.44335,517,5,97,45,21,19,18,4,2,8,1,1,727,29.5,1.2,6.5,21,1.5,4,1.5,1.1,1.1,1.1,1,1,59.5,2.71,0.7,1.99,1.65,1.32,1.28,1.26,0.6,0.3,0.9,0,0,2.86,1.47,0.08,0.81,1.32,0.18,0.6,0.18,0.04,0.04,0.04,0,0,1.77
S13A,통영 망일봉,남해,2015,5,15-May,34.84387,128.44335,96,21,45,28,11,6,53,6,1,2,1,1,260,3.5,1.1,1.1,29,2.5,1.2,1.8,1.2,1,1.1,1,1,34.5,1.98,1.32,1.65,1.45,1.04,0.78,1.72,0.78,0,0.3,0,0,2.41,0.54,0.04,0.04,1.46,0.4,0.08,0.26,0.08,0,0.04,0,0,1.54
S13A,통영 망일봉,남해,2015,6,15-Jun,34.84387,128.44335,146,14,107,16,4,1,175,1,1,1,1,3,459,2,1.1,1.1,5.3,1.1,1,2,1,1,1,1,1.2,7.8,2.16,1.15,2.03,1.2,0.6,0,2.24,0,0,0,0,0.48,2.66,0.3,0.04,0.04,0.72,0.04,0,0.3,0,0,0,0,0.08,0.89
S13A,통영 망일봉,남해,2016,1,16-Jan,34.84387,128.44335,105,22,59,21,6,11,108,4,3,14,1,1,344,3.7,1.2,1.2,11.1,1.2,2.35,1.75,1.1,1.1,1.1,1,1,16.8,2.02,1.34,1.77,1.32,0.78,1.04,2.03,0.6,0.48,1.15,0,0,2.54,0.57,0.08,0.08,1.05,0.08,0.37,0.24,0.04,0.04,0.04,0,0,1.23
S13A,통영 망일봉,남해,2016,2,16-Feb,34.84387,128.44335,304,92,99,49,12,13,33,5,1,22,1,4,624,28.4,1.5,7.85,30.7,3.7,2.9,3,1.4,1,1.2,1,4,75.65,2.48,1.96,2,1.69,1.08,1.11,1.52,0.7,0,1.34,0,0.6,2.8,1.45,0.18,0.89,1.49,0.57,0.46,0.48,0.15,0,0.08,0,0.6,1.88
S13A,통영 망일봉,남해,2016,3,16-Mar,34.84387,128.44335,118,25,46,4,9,3,19,2,1,14,1,1,232,8.5,1.2,1.4,1.7,1.1,1.2,1.2,1.1,1,1.1,1,1,10.5,2.07,1.4,1.66,0.6,0.95,0.48,1.28,0.3,0,1.15,0,0,2.37,0.93,0.08,0.15,0.23,0.04,0.08,0.08,0.04,0,0.04,0,0,1.02
S13A,통영 망일봉,남해,2016,4,16-Apr,34.84387,128.44335,137,10,37,36,8,8,10,5,1,5,1,1,248,30.5,1.2,2.5,16,1.2,2,1.3,1.2,1,1.1,1,1,49,2.14,1,1.57,1.56,0.9,0.9,1,0.7,0,0.7,0,0,2.39,1.48,0.08,0.4,1.2,0.08,0.3,0.11,0.08,0,0.04,0,0,1.69
S13A,통영 망일봉,남해,2016,5,16-May,34.84387,128.44335,116,6,32,15,50,16,42,11,1,4,1,1,284,14.2,1.1,7.2,17,33,2.2,1.5,103,1,1.1,1,1,172.3,2.06,0.78,1.51,1.18,1.7,1.2,1.62,1.04,0,0.6,0,0,2.45,1.15,0.04,0.86,1.23,1.52,0.34,0.18,2.01,0,0.04,0,0,2.24
S13A,통영 망일봉,남해,2016,6,16-Jun,34.84387,128.44335,139,5,14,14,11,5,30,8,1,4,1,1,222,2.4,1.1,1.2,6.5,3.6,1.2,1.2,1.3,1,1.1,1,1,11.6,2.14,0.7,1.15,1.15,1.04,0.7,1.48,0.9,0,0.6,0,0,2.35,0.38,0.04,0.08,0.81,0.56,0.08,0.08,0.11,0,0.04,0,0,1.06
S13A,통영 망일봉,남해,2017,1,17-Jan,34.84387,128.44335,122,27,13,18,14,4,30,13,1,13,2,1,247,20.7,1.5,1.7,4,1.2,1.1,2,40,1,1.1,1.1,1,65.4,2.09,1.43,1.11,1.26,1.15,0.6,1.48,1.11,0,1.11,0.3,0,2.39,1.32,0.18,0.23,0.6,0.08,0.04,0.3,1.6,0,0.04,0.04,0,1.82
S13A,통영 망일봉,남해,2017,2,17-Feb,34.84387,128.44335,167,27,29,35,19,9,160,6,1,9,1,1,453,11,1.2,1.7,12.4,6.5,1.5,2.2,1.2,1,1.1,1,1,30.8,2.22,1.43,1.46,1.54,1.28,0.95,2.2,0.78,0,0.95,0,0,2.66,1.04,0.08,0.23,1.09,0.81,0.18,0.34,0.08,0,0.04,0,0,1.49
S13A,통영 망일봉,남해,2017,3,17-Mar,34.84387,128.44335,337,32,92,23,13,10,58,8,1,7,1,2,573,11.6,1.3,4.5,37.5,2.2,3,2.7,3.5,1,1.1,1,1.1,59.5,2.53,1.51,1.96,1.36,1.11,1,1.76,0.9,0,0.85,0,0.3,2.76,1.06,0.11,0.65,1.57,0.34,0.48,0.43,0.54,0,0.04,0,0.04,1.77
S13A,통영 망일봉,남해,2017,4,17-Apr,34.84387,128.44335,294,16,63,25,23,10,15,8,1,8,1,1,454,13.5,1.2,14.5,26,2.2,2.1,4.5,22,1,1.1,1,1,79.1,2.47,1.2,1.8,1.4,1.36,1,1.18,0.9,0,0.9,0,0,2.66,1.13,0.08,1.16,1.41,0.34,0.32,0.65,1.34,0,0.04,0,0,1.9
S13A,통영 망일봉,남해,2017,5,17-May,34.84387,128.44335,75,12,15,7,25,4,31,5,1,1,1,1,167,7.9,1.1,1.7,1.3,2.1,1.2,3.5,2.1,1,1,1,1,13.9,1.88,1.08,1.18,0.85,1.4,0.6,1.49,0.7,0,0,0,0,2.22,0.9,0.04,0.23,0.11,0.32,0.08,0.54,0.32,0,0,0,0,1.14
S13A,통영 망일봉,남해,2017,6,17-Jun,34.84387,128.44335,102,24,22,15,7,4,55,4,1,10,1,1,235,2.1,1.1,1.2,6.2,12,1.2,2.9,1.1,1,1.2,1,1,21,2.01,1.38,1.34,1.18,0.85,0.6,1.74,0.6,0,1,0,0,2.37,0.32,0.04,0.08,0.79,1.08,0.08,0.46,0.04,0,0.08,0,0,1.32
S14A,마산 봉암갯벌,남해,2008,2,08-Feb,35.21543,128.62396,716,9,249,51,31,14,37,14,14,51,1,23,1199,31,1.3,5.1,23.9,12,16.5,7.1,2.3,1.2,1.7,1,3,95.1,2.85,0.95,2.4,1.71,1.49,1.15,1.57,1.15,1.15,1.71,0,1.36,3.08,1.49,0.11,0.71,1.38,1.08,1.22,0.85,0.36,0.08,0.23,0,0.48,1.98
S14A,마산 봉암갯벌,남해,2008,3,08-Mar,35.21543,128.62396,637,5,454,106,6,16,6,2,7,49,1,45,1323,12,1.2,4.2,16.1,1.25,4.3,1.02,1.55,1.06,1.35,1,2,36.03,2.8,0.7,2.66,2.03,0.78,1.2,0.78,0.3,0.85,1.69,0,1.65,3.12,1.08,0.08,0.62,1.21,0.1,0.63,0.01,0.19,0.03,0.13,0,0.3,1.56
S14A,마산 봉암갯벌,남해,2008,4,08-Apr,35.21543,128.62396,1349,27,464,102,9,9,15,9,12,58,1,3,2047,19,1.5,6.6,25,2.3,1.5,4,4,1.2,1.6,1,2,58.7,3.13,1.43,2.67,2.01,0.95,0.95,1.18,0.95,1.08,1.76,0,0.48,3.31,1.28,0.18,0.82,1.4,0.36,0.18,0.6,0.6,0.08,0.2,0,0.3,1.77
S14A,마산 봉암갯벌,남해,2008,5,08-May,35.21543,128.62396,603,1,313,101,11,9,13,10,8,31,1,1,1091,30,1,31,79,2,7,1.5,2.6,1.01,1.8,1,1,147.91,2.78,0,2.5,2,1.04,0.95,1.11,1,0.9,1.49,0,0,3.04,1.48,0,1.49,1.9,0.3,0.85,0.18,0.41,0,0.26,0,0,2.17
S14A,마산 봉암갯벌,남해,2008,6,08-Jun,35.21543,128.62396,496,10,1236,77,5,3,6,9,8,41,1,50,1931,11,1.5,4,30.5,1.2,1.5,1.05,1.7,1.5,1.5,1,18.2,63.65,2.7,1,3.09,1.89,0.7,0.48,0.78,0.95,0.9,1.61,0,1.7,3.29,1.04,0.18,0.6,1.48,0.08,0.18,0.02,0.23,0.18,0.18,0,1.26,1.8
S14A,마산 봉암갯벌,남해,2009,1,09-Jan,35.21543,128.62396,221,9,209,22,9,6,4,7,3,20,1,11,511,4.6,1.2,4.2,6.5,11.1,1.5,1.6,1.8,1.1,1.2,1,1.1,25.9,2.34,0.95,2.32,1.34,0.95,0.78,0.6,0.85,0.48,1.3,0,1.04,2.71,0.66,0.08,0.62,0.81,1.05,0.18,0.2,0.26,0.04,0.08,0,0.04,1.41
S14A,마산 봉암갯벌,남해,2009,2,09-Feb,35.21543,128.62396,592,8,633,28,6,8,5,3,18,37,1,73,1401,36,1.1,2.3,36,1.2,2.3,1.6,1.5,1.2,1.5,1,4.8,79.5,2.77,0.9,2.8,1.45,0.78,0.9,0.7,0.48,1.26,1.57,0,1.86,3.15,1.56,0.04,0.36,1.56,0.08,0.36,0.2,0.18,0.08,0.18,0,0.68,1.9
S14A,마산 봉암갯벌,남해,2009,3,09-Mar,35.21543,128.62396,533,9,325,37,8,10,9,4,8,25,1,12,970,12.4,1.2,5.4,6,1.8,3,1.8,1.8,1.1,1.5,1,6,32,2.73,0.95,2.51,1.57,0.9,1,0.95,0.6,0.9,1.4,0,1.08,2.99,1.09,0.08,0.73,0.78,0.26,0.48,0.26,0.26,0.04,0.18,0,0.78,1.51
S14A,마산 봉암갯벌,남해,2009,4,09-Apr,35.21543,128.62396,745,14,132,21,12,11,16,9,1,27,1,1,979,64,1.5,3.5,61,1.6,6,4.2,3,1,1.1,1,1,137.9,2.87,1.15,2.12,1.32,1.08,1.04,1.2,0.95,0,1.43,0,0,2.99,1.81,0.18,0.54,1.79,0.2,0.78,0.62,0.48,0,0.04,0,0,2.14
